csi_rs_period_ms,detector,handover_count,loss_variant,mean_csi_overhead,mean_ctrl_overhead,mean_data_fraction,mean_dl_available_fraction,mean_mcs_index,mean_sensing_candidate_beams_when_used,mean_sinr_db,mean_ssb_overhead,mean_system_rate_bps,mean_system_rate_delta_vs_baseline_bps,mean_system_rate_delta_vs_baseline_percent,mean_tbler,mean_ue_rate_when_scheduled_bps,outage_fraction,p05_mcs_index,p05_sinr_db,p05_system_rate_bps,p05_ue_rate_when_scheduled_bps,sensing_fallback_fraction,sensing_gate_rejected_fraction,sensing_hint_usage_fraction,source,weather_id
5.0,cross_agent_multimodal,25,power_kl_ranking_cross_agent,0.01746843434343434,0.09870129870129872,0.6675324675324674,0.7714285714285715,-1.0,3.5933738437125053,14.674953198701711,0.005194805194805195,5087008251.571343,0.0,0.0,0.0,350135445.6564951,0.006184212355910286,-1.0,-5.823326110839844,0.0,22373238.85614222,0.1844381313131313,0.010342053855287853,0.8155618686868686,v9_source_reused,clear_day
5.0,top1_ce_cross_agent,25,v3_rt_anchor_beam_top1_ce_cross_agent,0.013883026695526698,0.09870129870129872,0.6675324675324674,0.7714285714285715,-1.0,2.579443502708066,13.675498313297025,0.005194805194805195,4974483246.330359,-112525005.24098396,-2.2120075234048566,0.0,332667461.8821066,0.010503224259332282,-1.0,-6.512101173400879,0.0,19437211.2642635,0.23652146464646465,0.03970302139992853,0.7634785353535354,v9_source_reused,clear_day
5.0,power_kl_only_cross_agent,25,v3_rt_anchor_beam_power_kl_only_cross_agent,0.017346681096681093,0.09870129870129872,0.6675324675324674,0.7714285714285715,-1.0,3.5653376353998616,14.382236051538875,0.005194805194805195,4977309739.725892,-109698511.84545135,-2.1564445430487793,0.0,343652356.9793433,0.005880055583742627,-1.0,-5.440032958984375,0.0,24251766.58413627,0.17821969696969697,0.024724657226342997,0.821780303030303,v9_source_reused,clear_day
5.0,cross_agent_multimodal,39,power_kl_ranking_cross_agent,0.01809929653679653,0.09870129870129872,0.6675324675324674,0.7714285714285715,-1.0,3.647344885410844,12.388825399689065,0.005194805194805195,4731946510.351257,0.0,0.0,0.0,325033814.37757707,0.010697135086238822,-1.0,-13.923598289489746,0.0,3821152.5841192766,0.43529040404040403,0.18633738117978807,0.5647095959595959,rain_margin010_refresh,rain_fog_day
5.0,top1_ce_cross_agent,39,v3_rt_anchor_beam_top1_ce_cross_agent,0.015727212602212604,0.09870129870129872,0.6675324675324674,0.7714285714285715,-1.0,2.769119326888251,12.215632635570914,0.005194805194805195,4825644120.749521,93697610.39826393,1.9801071333604034,0.0,323725809.45074767,0.019335914504561656,-1.0,-14.495755195617676,0.0,3357191.4951135586,0.43350694444444443,0.15633226776983827,0.5664930555555555,rain_margin010_refresh,rain_fog_day
5.0,power_kl_only_cross_agent,39,v3_rt_anchor_beam_power_kl_only_cross_agent,0.01802864959114959,0.09870129870129872,0.6675324675324674,0.7714285714285715,-1.0,3.6194886475260306,12.552350561998123,0.005194805194805195,4799941967.549212,67995457.19795513,1.4369447551702725,0.0,329436083.314902,0.014321145136998052,-1.0,-14.029549598693848,0.0,3728720.4373966563,0.43764204545454544,0.18974417282546902,0.5623579545454546,rain_margin010_refresh,rain_fog_day
5.0,cross_agent_multimodal,31,power_kl_ranking_cross_agent,0.018393759018759018,0.09870129870129872,0.6675324675324674,0.7714285714285715,-1.0,3.5751953125,10.693200976488384,0.005194805194805195,4164642528.003943,0.0,0.0,0.0,290874182.7030162,0.019077392500617303,-1.0,-13.566060066223145,0.0,4142289.0600833027,0.6767676767676768,0.5677409822917326,0.32323232323232326,v9_source_reused,night
5.0,top1_ce_cross_agent,31,v3_rt_anchor_beam_top1_ce_cross_agent,0.01705146705146705,0.09870129870129872,0.6675324675324674,0.7714285714285715,-1.0,2.605774278215223,10.655153636257829,0.005194805194805195,4247768263.229887,83125735.22594404,1.9959872826296352,0.0,292242087.6386031,0.023487204433711495,-1.0,-14.803629875183105,0.0,3133216.154846278,0.6993371212121212,0.6049930536836212,0.3006628787878788,v9_source_reused,night
5.0,power_kl_only_cross_agent,31,v3_rt_anchor_beam_power_kl_only_cross_agent,0.01836670274170274,0.09870129870129872,0.6675324675324674,0.7714285714285715,-1.0,3.4651711924439197,10.233276226338717,0.005194805194805195,4089781360.2503405,-74861167.7536025,-1.7975412595491709,0.0,285711108.52238417,0.02675487342330422,-1.0,-15.360881805419922,0.0,2766526.219519702,0.7326388888888888,0.656883595633064,0.2673611111111111,v9_source_reused,night
