csi_rs_period_ms,handover_count,mean_csi_overhead,mean_ctrl_overhead,mean_data_fraction,mean_dl_available_fraction,mean_mcs_index,mean_sensing_candidate_beams_when_used,mean_sinr_db,mean_ssb_overhead,mean_system_rate_bps,mean_system_rate_delta_vs_baseline_bps,mean_system_rate_delta_vs_baseline_percent,mean_tbler,mean_ue_rate_when_scheduled_bps,outage_fraction,p05_mcs_index,p05_sinr_db,p05_system_rate_bps,p05_ue_rate_when_scheduled_bps,sensing_fallback_fraction,sensing_gate_rejected_fraction,sensing_hint_usage_fraction,source,tracker,weather_id
5.0,25,0.01746843434343434,0.09870129870129872,0.6675324675324674,0.7714285714285715,-1.0,3.5933738437125053,14.674953198701711,0.005194805194805195,5087008251.571343,0.0,0.0,0.0,350135445.6564951,0.006184212355910286,-1.0,-5.823326110839844,0.0,22373238.85614222,0.1844381313131313,0.010342053855287853,0.8155618686868686,core/sensing_imm,imm_bm_v2,clear_day
5.0,25,0.017455131673881668,0.09870129870129872,0.6675324675324674,0.7714285714285715,-1.0,3.5916790318540075,14.24127113933877,0.005194805194805195,4998480083.255844,-88528168.3154993,-1.7402796287612377,0.0,344019088.95324945,0.0082624447207862,-1.0,-7.437443256378174,0.0,15989048.210057346,0.18098169191919192,0.012558750214069606,0.8190183080808081,tracker_ablation,kf_cv_bm_v2,clear_day
5.0,25,0.017471440596440593,0.09870129870129872,0.6675324675324674,0.7714285714285715,-1.0,3.595876288659794,14.66889817786408,0.005194805194805195,5084789781.65841,-2218469.9129333496,-0.043610503526273596,0.0,349994916.4523028,0.006238310771819312,-1.0,-5.78508186340332,0.0,22578661.225058816,0.18095012626262627,0.010298464765900638,0.8190498737373737,tracker_ablation,kf_ct_bm_v2,clear_day
5.0,39,0.01793718434343434,0.09870129870129872,0.6675324675324674,0.7714285714285715,-1.0,3.650989748192942,12.021948907233432,0.005194805194805195,4689640067.531769,0.0,0.0,0.0,321614580.95621717,0.017021125522682853,-1.0,-14.471383094787598,0.0,3374279.087240046,0.3318497474747475,0.037294765088461364,0.6681502525252525,core/sensing_imm,imm_bm_v2,rain_fog_day
5.0,39,0.017928315897065894,0.09870129870129872,0.6675324675324674,0.7714285714285715,-1.0,3.647811384113321,12.085987085733924,0.005194805194805195,4714496013.630325,24855946.09855652,0.5300182048222433,0.0,323258176.103863,0.01763691944346567,-1.0,-14.542549133300781,0.0,3318827.0167870955,0.33259154040404043,0.031159071642953697,0.6674084595959596,tracker_ablation,kf_cv_bm_v2,rain_fog_day
5.0,39,0.017920875420875417,0.09870129870129872,0.6675324675324674,0.7714285714285715,-1.0,3.646839885986196,11.973786963557107,0.005194805194805195,4689518725.507987,-121342.02378177643,-0.0025874485468911613,0.0,321551407.94925326,0.01765974983031126,-1.0,-14.723390579223633,0.0,3187531.7069617184,0.33000315656565654,0.0432715061639359,0.6699968434343434,tracker_ablation,kf_ct_bm_v2,rain_fog_day
5.0,31,0.018393759018759018,0.09870129870129872,0.6675324675324674,0.7714285714285715,-1.0,3.5751953125,10.693200976488384,0.005194805194805195,4164642528.003943,0.0,0.0,0.0,290874182.7030162,0.019077392500617303,-1.0,-13.566060066223145,0.0,4142289.0600833027,0.6767676767676768,0.5677409822917326,0.32323232323232326,core/sensing_imm,imm_bm_v2,night
5.0,31,0.018444865319865316,0.09870129870129872,0.6675324675324674,0.7714285714285715,-1.0,3.5805439330543933,10.677121306764981,0.005194805194805195,4164281382.415961,-361145.58798217773,-0.008671706768438297,0.0,291198203.67944914,0.019014656542468655,-1.0,-13.792953491210938,0.0,3936619.3386641415,0.6982323232323232,0.5931655212034811,0.30176767676767674,tracker_ablation,kf_cv_bm_v2,night
5.0,31,0.018393759018759018,0.09870129870129872,0.6675324675324674,0.7714285714285715,-1.0,3.595724907063197,10.601954811095863,0.005194805194805195,4148885548.5310907,-15756979.47285223,-0.3783513078709384,0.0,289952645.856787,0.021353440516739316,-1.0,-14.17799186706543,0.0,3612482.0533123882,0.6603535353535354,0.5453873291505588,0.33964646464646464,tracker_ablation,kf_ct_bm_v2,night
